Station,month,latitude,longitude,groundwater_level_m,groundwater_readings,rainfall_mm,rainfall_readings,rainfall_stations,rainfall_available,gw_lag_1,gw_lag_2,gw_lag_3,gw_rolling_3,gw_change_1m,rain_lag_1,rain_lag_2,rain_lag_3,rain_rolling_3,month_num,year,target_gw_next_month,month_ym,ndvi,evi,lst_celsius,et_mm,soil_moisture
Ayodhiyapattinam,2021-10-01,11.6731,78.2467,-9.8455,124,24.0,8.0,1.0,1,-11.759,-12.394,-11.997,-11.332833333333332,1.913499999999999,3.5,,,27.5,10,2021,-5.085,2021-10,0.6674,0.4749,30.955,19.0697,0.2865
Ayodhiyapattinam,2021-11-01,11.6731,78.2467,-5.085,120,152.0,111.0,2.0,1,-9.8455,-11.759,-12.394,-8.896500000000001,4.760500000000001,24.0,3.5,,179.5,11,2021,-4.282,2021-11,0.4363,0.2837,29.046,18.8497,0.3467
Ayodhiyapattinam,2021-12-01,11.6731,78.2467,-4.282,124,6.5,2.0,1.0,1,-5.085,-9.8455,-11.759,-6.404166666666668,0.8029999999999999,152.0,24.0,3.5,182.5,12,2021,-4.8835,2021-12,0.6372,0.3876,29.0595,16.8173,0.2884
Ayodhiyapattinam,2022-01-01,11.6731,78.2467,-4.8835,124,0.5,1.0,1.0,1,-4.282,-5.085,-9.8455,-4.750166666666666,-0.6014999999999997,6.5,152.0,24.0,159.0,1,2022,-5.5245,2022-01,0.541,0.3139,30.1498,15.0758,0.2223
Ayodhiyapattinam,2022-02-01,11.6731,78.2467,-5.5245,112,,,,0,-4.8835,-4.282,-5.085,-4.896666666666666,-0.641,0.5,6.5,152.0,7.0,2,2022,-6.109500000000001,2022-02,0.4744,0.2698,33.8151,8.9821,0.1516
Ayodhiyapattinam,2022-03-01,11.6731,78.2467,-6.109500000000001,118,1900.25,14.0,2.0,1,-5.5245,-4.8835,-4.282,-5.5058333333333325,-0.5850000000000009,,0.5,6.5,1900.75,3,2022,-6.5215,2022-03,0.4643,0.2798,35.3909,7.855,0.129
Ayodhiyapattinam,2022-04-01,11.6731,78.2467,-6.5215,118,79.25,38.0,2.0,1,-6.109500000000001,-5.5245,-4.8835,-6.051833333333334,-0.411999999999999,1900.25,,0.5,1979.5,4,2022,-6.343,2022-04,0.5395,0.347,35.6336,10.972,0.1484
Ayodhiyapattinam,2022-05-01,11.6731,78.2467,-6.343,31,24.0,2.0,1.0,1,-6.5215,-6.109500000000001,-5.5245,-6.324666666666666,0.1784999999999996,79.25,1900.25,,2003.5,5,2022,-6.373,2022-05,0.5903,0.3782,33.4234,12.9169,0.199
Ayodhiyapattinam,2022-06-01,11.6731,78.2467,-6.373,120,82.0,35.0,2.0,1,-6.343,-6.5215,-6.109500000000001,-6.4125000000000005,-0.0300000000000002,24.0,79.25,1900.25,185.25,6,2022,-6.239,2022-06,0.5705,0.3883,33.3411,14.0028,0.1902
Ayodhiyapattinam,2022-07-01,11.6731,78.2467,-6.239,124,53.0,55.0,2.0,1,-6.373,-6.343,-6.5215,-6.318333333333334,0.1340000000000003,82.0,24.0,79.25,159.0,7,2022,-5.7635,2022-07,0.5781,0.41,32.4087,15.473,0.223
Ayodhiyapattinam,2022-08-01,11.6731,78.2467,-5.7635,122,214.75,92.0,2.0,1,-6.239,-6.373,-6.343,-6.125166666666668,0.4755000000000002,53.0,82.0,24.0,349.75,8,2022,-5.077500000000001,2022-08,0.6412,0.4077,31.9576,18.6814,0.2607
Ayodhiyapattinam,2022-09-01,11.6731,78.2467,-5.077500000000001,120,15.25,26.0,2.0,1,-5.7635,-6.239,-6.373,-5.6933333333333325,0.685999999999999,214.75,53.0,82.0,283.0,9,2022,-4.9655000000000005,2022-09,0.4735,0.3299,33.6707,19.0165,0.2572
Ayodhiyapattinam,2022-10-01,11.6731,78.2467,-4.9655000000000005,118,126.5,64.0,2.0,1,-5.077500000000001,-5.7635,-6.239,-5.268833333333333,0.1120000000000001,15.25,214.75,53.0,356.5,10,2022,-4.529,2022-10,0.6334,0.4454,30.2045,19.4443,0.2736
Ayodhiyapattinam,2022-11-01,11.6731,78.2467,-4.529,119,101.25,71.0,2.0,1,-4.9655000000000005,-5.077500000000001,-5.7635,-4.857333333333334,0.4365000000000005,126.5,15.25,214.75,243.0,11,2022,-4.8260000000000005,2022-11,0.6516,0.3878,30.0203,19.2553,0.269
Ayodhiyapattinam,2022-12-01,11.6731,78.2467,-4.8260000000000005,112,51.0,67.0,2.0,1,-4.529,-4.9655000000000005,-5.077500000000001,-4.7735,-0.2970000000000006,101.25,126.5,15.25,278.75,12,2022,-5.473,2022-12,0.6319,0.335,29.148,14.4128,0.2594
Ayodhiyapattinam,2023-01-01,11.6731,78.2467,-5.473,113,2.5,7.0,2.0,1,-4.8260000000000005,-4.529,-4.9655000000000005,-4.942666666666667,-0.6469999999999994,51.0,101.25,126.5,154.75,1,2023,-6.313,2023-01,0.5465,0.3162,29.4437,9.4244,0.1895
Ayodhiyapattinam,2023-02-01,11.6731,78.2467,-6.313,110,5.0,4.0,1.0,1,-5.473,-4.8260000000000005,-4.529,-5.537333333333334,-0.8399999999999999,2.5,51.0,101.25,58.5,2,2023,-7.058999999999999,2023-02,0.4527,0.2705,33.8126,7.0234,0.1394
Ayodhiyapattinam,2023-03-01,11.6731,78.2467,-7.058999999999999,116,48.75,17.0,2.0,1,-6.313,-5.473,-4.8260000000000005,-6.281666666666666,-0.7459999999999996,5.0,2.5,51.0,56.25,3,2023,-7.1885,2023-03,0.4803,0.2817,35.5221,6.7093,0.135
Ayodhiyapattinam,2023-04-01,11.6731,78.2467,-7.1885,114,32.0,14.0,2.0,1,-7.058999999999999,-6.313,-5.473,-6.8535,-0.129500000000001,48.75,5.0,2.5,85.75,4,2023,-7.09,2023-04,0.5123,0.2956,37.0624,6.6585,0.1235
Ayodhiyapattinam,2023-05-01,11.6731,78.2467,-7.09,123,95.75,64.0,2.0,1,-7.1885,-7.058999999999999,-6.313,-7.1125,0.0985000000000004,32.0,48.75,5.0,176.5,5,2023,-6.763999999999999,2023-05,0.5809,0.4035,32.478,15.3414,0.1819
Ayodhiyapattinam,2023-06-01,11.6731,78.2467,-6.763999999999999,120,35.5,20.0,2.0,1,-7.09,-7.1885,-7.058999999999999,-7.014166666666667,0.3260000000000005,95.75,32.0,48.75,163.25,6,2023,-6.418,2023-06,0.5781,0.3499,34.5203,13.3908,0.1683
Ayodhiyapattinam,2023-07-01,11.6731,78.2467,-6.418,125,51.25,60.0,2.0,1,-6.763999999999999,-7.09,-7.1885,-6.7573333333333325,0.3459999999999992,35.5,95.75,32.0,182.5,7,2023,-6.7545,2023-07,0.5926,0.3994,33.2431,12.6294,0.1807
Ayodhiyapattinam,2023-08-01,11.6731,78.2467,-6.7545,124,96.5,37.0,2.0,1,-6.418,-6.763999999999999,-7.09,-6.645499999999999,-0.3365,51.25,35.5,95.75,183.25,8,2023,-4.9895,2023-08,0.6067,0.3935,33.0197,12.4186,0.1791
Ayodhiyapattinam,2023-09-01,11.6731,78.2467,-4.9895,118,262.5,90.0,2.0,1,-6.7545,-6.418,-6.763999999999999,-6.053999999999999,1.7650000000000006,96.5,51.25,35.5,410.25,9,2023,-4.508,2023-09,0.6424,0.4422,32.5552,16.6696,0.2502
Ayodhiyapattinam,2023-10-01,11.6731,78.2467,-4.508,106,121.5,59.0,2.0,1,-4.9895,-6.7545,-6.418,-5.417333333333333,0.4814999999999996,262.5,96.5,51.25,480.5,10,2023,-4.3975,2023-10,0.6485,0.416,32.1039,15.633,0.2012
Ayodhiyapattinam,2023-11-01,11.6731,78.2467,-4.3975,118,127.0,92.0,2.0,1,-4.508,-4.9895,-6.7545,-4.631666666666667,0.1105,121.5,262.5,96.5,511.0,11,2023,-4.6395,2023-11,0.6047,0.4024,27.8049,17.427,0.2465
Ayodhiyapattinam,2023-12-01,11.6731,78.2467,-4.6395,122,4.5,9.0,2.0,1,-4.3975,-4.508,-4.9895,-4.515,-0.242,127.0,121.5,262.5,253.0,12,2023,-5.893,2023-12,0.6284,0.3732,29.0032,11.1874,0.1976
Ayodhiyapattinam,2024-01-01,11.6731,78.2467,-5.893,123,21.25,20.0,2.0,1,-4.6395,-4.3975,-4.508,-4.976666666666667,-1.2534999999999998,4.5,127.0,121.5,152.75,1,2024,-7.766,2024-01,0.5056,0.3009,30.3951,8.4161,0.1595
Ayodhiyapattinam,2024-02-01,11.6731,78.2467,-7.766,113,,,,0,-5.893,-4.6395,-4.3975,-6.0995,-1.873,21.25,4.5,127.0,25.75,2,2024,-8.472,2024-02,0.4489,0.2618,33.6823,6.8092,0.1101
Ayodhiyapattinam,2024-03-01,11.6731,78.2467,-8.472,123,,,,0,-7.766,-5.893,-4.6395,-7.377,-0.7059999999999995,,21.25,4.5,21.25,3,2024,-8.849499999999999,2024-03,0.4083,0.2449,37.5451,3.8375,0.0844
Ayodhiyapattinam,2024-04-01,11.6731,78.2467,-8.849499999999999,118,6.0,2.0,1.0,1,-8.472,-7.766,-5.893,-8.362499999999999,-0.3774999999999995,,,21.25,6.0,4,2024,-7.9245,2024-04,0.3877,0.2267,40.3166,2.8648,0.08
Ayodhiyapattinam,2024-05-01,11.6731,78.2467,-7.9245,122,192.0,72.0,2.0,1,-8.849499999999999,-8.472,-7.766,-8.415333333333333,0.9249999999999988,6.0,,,198.0,5,2024,-5.5795,2024-05,0.495,0.2856,31.4156,9.7125,0.1937
Ayodhiyapattinam,2024-06-01,11.6731,78.2467,-5.5795,118,131.0,63.0,2.0,1,-7.9245,-8.849499999999999,-8.472,-7.451166666666666,2.3450000000000006,192.0,6.0,,329.0,6,2024,-5.4815000000000005,2024-06,0.6174,0.424,30.7347,13.4704,0.2342
Ayodhiyapattinam,2024-07-01,11.6731,78.2467,-5.4815000000000005,118,68.25,55.0,2.0,1,-5.5795,-7.9245,-8.849499999999999,-6.328499999999999,0.0979999999999989,131.0,192.0,6.0,391.25,7,2024,-3.6575,2024-07,0.5807,0.4128,32.7321,15.2104,0.1956
Ayodhiyapattinam,2024-08-01,11.6731,78.2467,-3.6575,110,197.75,95.0,2.0,1,-5.4815000000000005,-5.5795,-7.9245,-4.906166666666667,1.8240000000000007,68.25,131.0,192.0,397.0,8,2024,-3.486,2024-08,0.687,0.4855,29.9663,19.0429,0.2509
Ayodhiyapattinam,2024-09-01,11.6731,78.2467,-3.486,116,28.0,17.0,2.0,1,-3.6575,-5.4815000000000005,-5.5795,-4.208333333333333,0.1714999999999999,197.75,68.25,131.0,294.0,9,2024,-3.068,2024-09,0.6423,0.3926,33.2177,15.6579,0.1866
Ayodhiyapattinam,2024-10-01,11.6731,78.2467,-3.068,121,207.75,113.0,2.0,1,-3.486,-3.6575,-5.4815000000000005,-3.4038333333333326,0.4179999999999997,28.0,197.75,68.25,433.5,10,2024,-2.966,2024-10,0.6881,0.4613,29.5892,19.7267,0.2659
Ayodhiyapattinam,2024-11-01,11.6731,78.2467,-2.966,111,43.25,50.0,2.0,1,-3.068,-3.486,-3.6575,-3.1733333333333325,0.1019999999999998,207.75,28.0,197.75,279.0,11,2024,-3.0435,2024-11,0.4202,0.2695,27.6949,14.4207,0.2277
Ayodhiyapattinam,2024-12-01,11.6731,78.2467,-3.0435,12,98.25,86.0,2.0,1,-2.966,-3.068,-3.486,-3.025833333333333,-0.0774999999999996,43.25,207.75,28.0,349.25,12,2024,-2.486,2024-12,0.6492,0.3909,27.1767,17.8529,0.2756
Ayodhiyapattinam,2025-01-01,11.6731,78.2467,-2.486,40,5.75,8.0,2.0,1,-3.0435,-2.966,-3.068,-2.8318333333333325,0.5575000000000001,98.25,43.25,207.75,147.25,1,2025,-3.254,2025-01,0.5873,0.3411,27.1131,13.0462,0.2036
Ayodhiyapattinam,2025-02-01,11.6731,78.2467,-3.254,112,,,,0,-2.486,-3.0435,-2.966,-2.927833333333332,-0.7680000000000002,5.75,98.25,43.25,104.0,2,2025,-4.299,2025-02,0.5062,0.2796,30.8056,8.6749,0.1331
Ayodhiyapattinam,2025-03-01,11.6731,78.2467,-4.299,112,13.25,21.0,2.0,1,-3.254,-2.486,-3.0435,-3.3463333333333325,-1.0449999999999997,,5.75,98.25,19.0,3,2025,-5.064500000000001,2025-03,0.4745,0.2765,33.7163,6.5528,0.115
Ayodhiyapattinam,2025-04-01,11.6731,78.2467,-5.064500000000001,114,14.0,7.0,2.0,1,-4.299,-3.254,-2.486,-4.2058333333333335,-0.7655000000000012,13.25,,5.75,27.25,4,2025,-5.464,2025-04,0.4915,0.3018,33.2373,6.4134,0.1211
Ayodhiyapattinam,2025-05-01,11.6731,78.2467,-5.464,114,216.0,75.0,2.0,1,-5.064500000000001,-4.299,-3.254,-4.942499999999999,-0.3994999999999997,14.0,13.25,,243.25,5,2025,-5.106,2025-05,0.558,0.3239,31.984,9.1751,0.2077
Ayodhiyapattinam,2025-06-01,11.6731,78.2467,-5.106,115,69.0,32.0,2.0,1,-5.464,-5.064500000000001,-4.299,-5.2115,0.3580000000000005,216.0,14.0,13.25,299.0,6,2025,-4.939,2025-06,0.6012,0.4243,28.9908,12.6688,0.1911
Ayodhiyapattinam,2025-07-01,11.6731,78.2467,-4.939,103,16.25,15.0,2.0,1,-5.106,-5.464,-5.064500000000001,-5.169666666666667,0.1669999999999998,69.0,216.0,14.0,301.25,7,2025,-5.113,2025-07,0.6407,0.3639,30.6305,12.702,0.1704
Ayodhiyapattinam,2025-08-01,11.6731,78.2467,-5.113,104,84.25,46.0,2.0,1,-4.939,-5.106,-5.464,-5.052666666666666,-0.1739999999999995,16.25,69.0,216.0,169.5,8,2025,-5.2875,2025-08,0.6005,0.4565,30.9693,14.9639,0.1942
Ayodhiyapattinam,2025-09-01,11.6731,78.2467,-5.2875,116,59.75,37.0,2.0,1,-5.113,-4.939,-5.106,-5.1131666666666655,-0.1745000000000001,84.25,16.25,69.0,160.25,9,2025,-4.756,2025-09,0.624,0.4264,30.1265,15.6756,0.2209
Ayodhiyapattinam,2025-10-01,11.6731,78.2467,-4.756,57,107.25,86.0,2.0,1,-5.2875,-5.113,-4.939,-5.052166666666666,0.5314999999999994,59.75,84.25,16.25,251.25,10,2025,-4.707,2025-10,0.6474,0.5044,28.6689,18.4842,0.2639
Ayodhiyapattinam,2025-11-01,11.6731,78.2467,-4.707,102,279.75,64.0,2.0,1,-4.756,-5.2875,-5.113,-4.916833333333333,0.0490000000000003,107.25,59.75,84.25,446.75,11,2025,-5.319,2025-11,0.6657,0.4579,27.101,18.4685,0.2136
Egapuram,2021-04-01,11.6097,77.9614,-22.33,114,,,,0,-18.979,-6.6865000000000006,-7.4765,-15.998499999999998,-3.350999999999999,,,,,4,2021,-22.616,2021-04,0.3522,0.2028,39.6218,4.2727,0.1449
Egapuram,2021-05-01,11.6097,77.9614,-22.616,124,,,,0,-22.33,-18.979,-6.6865000000000006,-21.308333333333334,-0.2860000000000013,,,,,5,2021,-22.5875,2021-05,0.4022,0.2482,39.9277,6.6505,0.1601
Egapuram,2021-06-01,11.6097,77.9614,-22.5875,120,,,,0,-22.616,-22.33,-18.979,-22.511166666666668,0.028500000000001,,,,,6,2021,-19.1355,2021-06,0.4626,0.2815,41.3574,9.0224,0.1643
Egapuram,2021-07-01,11.6097,77.9614,-19.1355,118,,,,0,-22.5875,-22.616,-22.33,-21.44633333333333,3.451999999999998,,,,,7,2021,-18.73,2021-07,0.5533,0.3859,33.6094,13.4764,0.2212
Egapuram,2021-08-01,11.6097,77.9614,-18.73,125,,,,0,-19.1355,-22.5875,-22.616,-20.151,0.4054999999999999,,,,,8,2021,-18.4085,2021-08,0.5691,0.3577,34.9326,14.4464,0.1904
Egapuram,2021-09-01,11.6097,77.9614,-18.4085,106,3.5,1.0,1.0,1,-18.73,-19.1355,-22.5875,-18.758,0.3215000000000003,,,,3.5,9,2021,-13.8715,2021-09,0.5678,0.345,35.3684,15.0227,0.2328
Egapuram,2021-10-01,11.6097,77.9614,-13.8715,124,24.0,8.0,1.0,1,-18.4085,-18.73,-19.1355,-17.003333333333334,4.536999999999999,3.5,,,27.5,10,2021,-8.093,2021-10,0.6033,0.424,30.9186,17.9135,0.2815
Egapuram,2021-11-01,11.6097,77.9614,-8.093,66,152.0,111.0,2.0,1,-13.8715,-18.4085,-18.73,-13.457666666666668,5.778500000000001,24.0,3.5,,179.5,11,2021,-4.8895,2021-11,0.3778,0.2677,29.2786,18.8206,0.3366
Egapuram,2022-03-01,11.6097,77.9614,-4.8895,54,1900.25,14.0,2.0,1,-8.093,-13.8715,-18.4085,-8.951333333333332,3.2035,152.0,24.0,3.5,2076.25,3,2022,-5.1155,2022-03,0.3654,0.2254,39.8683,5.9177,0.1222
Egapuram,2022-04-01,11.6097,77.9614,-5.1155,118,79.25,38.0,2.0,1,-4.8895,-8.093,-13.8715,-6.032666666666667,-0.2259999999999999,1900.25,152.0,24.0,2131.5,4,2022,-3.7245,2022-04,0.4093,0.2565,39.506,7.125,0.1485
Egapuram,2022-05-01,11.6097,77.9614,-3.7245,32,24.0,2.0,1.0,1,-5.1155,-4.8895,-8.093,-4.5765,1.391,79.25,1900.25,152.0,2003.5,5,2022,-3.9225,2022-05,0.5004,0.3246,35.5723,10.7886,0.2117
Egapuram,2022-06-01,11.6097,77.9614,-3.9225,120,82.0,35.0,2.0,1,-3.7245,-5.1155,-4.8895,-4.254166666666666,-0.1980000000000004,24.0,79.25,1900.25,185.25,6,2022,-4.4505,2022-06,0.5195,0.3305,37.4393,12.748,0.2019
Egapuram,2022-07-01,11.6097,77.9614,-4.4505,124,53.0,55.0,2.0,1,-3.9225,-3.7245,-5.1155,-4.0325,-0.5279999999999996,82.0,24.0,79.25,159.0,7,2022,-3.2205000000000004,2022-07,0.534,0.3694,37.6197,13.1511,0.2173
Egapuram,2022-08-01,11.6097,77.9614,-3.2205000000000004,110,214.75,92.0,2.0,1,-4.4505,-3.9225,-3.7245,-3.864500000000001,1.2299999999999995,53.0,82.0,24.0,349.75,8,2022,-1.344,2022-08,0.6017,0.4014,34.4482,18.7534,0.2562
Egapuram,2022-09-01,11.6097,77.9614,-1.344,54,15.25,26.0,2.0,1,-3.2205000000000004,-4.4505,-3.9225,-3.0050000000000003,1.8765000000000005,214.75,53.0,82.0,283.0,9,2022,-1.251,2022-09,0.4608,0.3033,36.4759,18.6116,0.2555
Egapuram,2022-10-01,11.6097,77.9614,-1.251,48,126.5,64.0,2.0,1,-1.344,-3.2205000000000004,-4.4505,-1.9385,0.0929999999999999,15.25,214.75,53.0,356.5,10,2022,-0.2435,2022-10,0.5621,0.3905,30.1951,18.6904,0.2711
Egapuram,2022-11-01,11.6097,77.9614,-0.2435,120,101.25,71.0,2.0,1,-1.251,-1.344,-3.2205000000000004,-0.9461666666666666,1.0074999999999998,126.5,15.25,214.75,243.0,11,2022,-0.263,2022-11,0.6149,0.3769,30.047,19.2491,0.27
Egapuram,2022-12-01,11.6097,77.9614,-0.263,124,51.0,67.0,2.0,1,-0.2435,-1.251,-1.344,-0.5858333333333333,-0.0195,101.25,126.5,15.25,278.75,12,2022,-0.3905,2022-12,0.5822,0.3389,30.2993,14.9505,0.2601
Egapuram,2023-01-01,11.6097,77.9614,-0.3905,124,2.5,7.0,2.0,1,-0.263,-0.2435,-1.251,-0.299,-0.1275,51.0,101.25,126.5,154.75,1,2023,-0.5954999999999999,2023-01,0.5352,0.2949,31.1928,9.1458,0.1864
Egapuram,2023-02-01,11.6097,77.9614,-0.5954999999999999,112,5.0,4.0,1.0,1,-0.3905,-0.263,-0.2435,-0.4163333333333333,-0.2049999999999999,2.5,51.0,101.25,58.5,2,2023,-0.918,2023-02,0.4049,0.2577,35.171,6.1372,0.1369
Egapuram,2023-03-01,11.6097,77.9614,-0.918,124,48.75,17.0,2.0,1,-0.5954999999999999,-0.3905,-0.263,-0.6346666666666666,-0.3225000000000001,5.0,2.5,51.0,56.25,3,2023,-1.1789999999999998,2023-03,0.4045,0.2442,38.2692,5.462,0.1344
Egapuram,2023-04-01,11.6097,77.9614,-1.1789999999999998,120,32.0,14.0,2.0,1,-0.918,-0.5954999999999999,-0.3905,-0.8975,-0.2609999999999998,48.75,5.0,2.5,85.75,4,2023,-1.3695,2023-04,0.4095,0.2323,41.1972,4.62,0.1275
Egapuram,2023-05-01,11.6097,77.9614,-1.3695,124,95.75,64.0,2.0,1,-1.1789999999999998,-0.918,-0.5954999999999999,-1.1555,-0.1905000000000001,32.0,48.75,5.0,176.5,5,2023,-1.5335,2023-05,0.4742,0.3127,36.7738,12.7195,0.1851
Egapuram,2023-06-01,11.6097,77.9614,-1.5335,120,35.5,20.0,2.0,1,-1.3695,-1.1789999999999998,-0.918,-1.3606666666666667,-0.1640000000000001,95.75,32.0,48.75,163.25,6,2023,-1.904,2023-06,0.4655,0.2784,38.5417,11.2266,0.1707
Egapuram,2023-07-01,11.6097,77.9614,-1.904,124,51.25,60.0,2.0,1,-1.5335,-1.3695,-1.1789999999999998,-1.6023333333333332,-0.3704999999999998,35.5,95.75,32.0,182.5,7,2023,-2.289,2023-07,0.455,0.2938,38.7655,9.4401,0.1734
Egapuram,2023-08-01,11.6097,77.9614,-2.289,124,96.5,37.0,2.0,1,-1.904,-1.5335,-1.3695,-1.9088333333333327,-0.3849999999999998,51.25,35.5,95.75,183.25,8,2023,-2.0205,2023-08,0.5373,0.3397,38.7398,8.6327,0.1614
Egapuram,2023-09-01,11.6097,77.9614,-2.0205,120,262.5,90.0,2.0,1,-2.289,-1.904,-1.5335,-2.0711666666666666,0.2684999999999995,96.5,51.25,35.5,410.25,9,2023,-1.5925,2023-09,0.567,0.3859,34.2204,14.4845,0.2373
Egapuram,2023-10-01,11.6097,77.9614,-1.5925,106,121.5,59.0,2.0,1,-2.0205,-2.289,-1.904,-1.9673333333333327,0.4280000000000001,262.5,96.5,51.25,480.5,10,2023,-1.3864999999999998,2023-10,0.5942,0.3735,34.1618,14.4178,0.1881
Egapuram,2023-11-01,11.6097,77.9614,-1.3864999999999998,120,127.0,92.0,2.0,1,-1.5925,-2.0205,-2.289,-1.6665,0.2060000000000001,121.5,262.5,96.5,511.0,11,2023,-1.548,2023-11,0.6273,0.4206,30.3681,16.7334,0.2416
Egapuram,2023-12-01,11.6097,77.9614,-1.548,122,4.5,9.0,2.0,1,-1.3864999999999998,-1.5925,-2.0205,-1.5089999999999997,-0.1615000000000002,127.0,121.5,262.5,253.0,12,2023,-2.5025000000000004,2023-12,0.605,0.3867,31.1305,11.5838,0.1875
Egapuram,2024-01-01,11.6097,77.9614,-2.5025000000000004,124,21.25,20.0,2.0,1,-1.548,-1.3864999999999998,-1.5925,-1.812333333333333,-0.9545000000000003,4.5,127.0,121.5,152.75,1,2024,-3.596,2024-01,0.4643,0.2869,32.0617,9.1909,0.1534
Egapuram,2024-02-01,11.6097,77.9614,-3.596,113,,,,0,-2.5025000000000004,-1.548,-1.3864999999999998,-2.548833333333333,-1.0934999999999997,21.25,4.5,127.0,25.75,2,2024,-5.202,2024-02,0.3911,0.2362,36.3237,5.6781,0.1092
Egapuram,2024-03-01,11.6097,77.9614,-5.202,123,,,,0,-3.596,-2.5025000000000004,-1.548,-3.766833333333333,-1.606,,21.25,4.5,21.25,3,2024,-7.324,2024-03,0.3441,0.208,39.6872,2.9317,0.0899
Egapuram,2024-04-01,11.6097,77.9614,-7.324,120,6.0,2.0,1.0,1,-5.202,-3.596,-2.5025000000000004,-5.374,-2.122,,,21.25,6.0,4,2024,-8.372,2024-04,0.3246,0.1983,42.7222,2.3049,0.0901
Egapuram,2024-05-01,11.6097,77.9614,-8.372,123,192.0,72.0,2.0,1,-7.324,-5.202,-3.596,-6.965999999999998,-1.048,6.0,,,198.0,5,2024,-6.7595,2024-05,0.4104,0.2288,39.52,7.482,0.1942
Egapuram,2024-06-01,11.6097,77.9614,-6.7595,120,131.0,63.0,2.0,1,-8.372,-7.324,-5.202,-7.485166666666667,1.6124999999999998,192.0,6.0,,329.0,6,2024,-6.6415,2024-06,0.5445,0.3768,35.3632,11.6091,0.2189
Egapuram,2024-07-01,11.6097,77.9614,-6.6415,120,68.25,55.0,2.0,1,-6.7595,-8.372,-7.324,-7.257666666666665,0.1180000000000003,131.0,192.0,6.0,391.25,7,2024,-4.847,2024-07,0.6129,0.4171,34.0827,15.3976,0.1947
Egapuram,2024-08-01,11.6097,77.9614,-4.847,92,197.75,95.0,2.0,1,-6.6415,-6.7595,-8.372,-6.0826666666666656,1.7945000000000002,68.25,131.0,192.0,397.0,8,2024,-3.368,2024-08,0.6243,0.4198,31.9332,18.3567,0.2424
Egapuram,2024-09-01,11.6097,77.9614,-3.368,118,28.0,17.0,2.0,1,-4.847,-6.6415,-6.7595,-4.952166666666666,1.4789999999999996,197.75,68.25,131.0,294.0,9,2024,-2.866,2024-09,0.4588,0.2819,35.9425,13.8093,0.1779
Egapuram,2024-10-01,11.6097,77.9614,-2.866,124,207.75,113.0,2.0,1,-3.368,-4.847,-6.6415,-3.6936666666666658,0.5019999999999998,28.0,197.75,68.25,433.5,10,2024,-2.0035,2024-10,0.6259,0.4226,30.4411,18.3376,0.2675
Egapuram,2024-11-01,11.6097,77.9614,-2.0035,110,43.25,50.0,2.0,1,-2.866,-3.368,-4.847,-2.745833333333332,0.8625000000000003,207.75,28.0,197.75,279.0,11,2024,-0.7755000000000001,2024-11,0.6544,0.5036,28.1446,15.2507,0.2272
Egapuram,2024-12-01,11.6097,77.9614,-0.7755000000000001,118,98.25,86.0,2.0,1,-2.0035,-2.866,-3.368,-1.881666666666666,1.2279999999999998,43.25,207.75,28.0,349.25,12,2024,-0.6615,2024-12,0.6695,0.4669,27.6115,18.4767,0.2601
Egapuram,2025-01-01,11.6097,77.9614,-0.6615,118,5.75,8.0,2.0,1,-0.7755000000000001,-2.0035,-2.866,-1.1468333333333327,0.1140000000000001,98.25,43.25,207.75,147.25,1,2025,-0.984,2025-01,0.5706,0.3701,28.2405,13.6617,0.1878
Egapuram,2025-02-01,11.6097,77.9614,-0.984,112,,,,0,-0.6615,-0.7755000000000001,-2.0035,-0.8069999999999995,-0.3225,5.75,98.25,43.25,104.0,2,2025,-1.5145,2025-02,0.4379,0.2538,32.6305,8.0504,0.1259
Egapuram,2025-03-01,11.6097,77.9614,-1.5145,114,13.25,21.0,2.0,1,-0.984,-0.6615,-0.7755000000000001,-1.0533333333333328,-0.5305,,5.75,98.25,19.0,3,2025,-1.957,2025-03,0.4109,0.2382,35.1356,4.8434,0.1182
Egapuram,2025-04-01,11.6097,77.9614,-1.957,116,14.0,7.0,2.0,1,-1.5145,-0.984,-0.6615,-1.485166666666666,-0.4425000000000001,13.25,,5.75,27.25,4,2025,-2.2075,2025-04,0.4435,0.2758,35.2431,5.0244,0.1344
Egapuram,2025-05-01,11.6097,77.9614,-2.2075,114,216.0,75.0,2.0,1,-1.957,-1.5145,-0.984,-1.893,-0.2504999999999999,14.0,13.25,,243.25,5,2025,-1.742,2025-05,0.4883,0.2958,35.5885,8.8631,0.2041
Egapuram,2025-06-01,11.6097,77.9614,-1.742,116,69.0,32.0,2.0,1,-2.2075,-1.957,-1.5145,-1.9688333333333323,0.4655,216.0,14.0,13.25,299.0,6,2025,-2.12,2025-06,0.5181,0.3259,34.3154,9.9826,0.1932
Egapuram,2025-07-01,11.6097,77.9614,-2.12,103,16.25,15.0,2.0,1,-1.742,-2.2075,-1.957,-2.023166666666666,-0.3780000000000001,69.0,216.0,14.0,301.25,7,2025,-1.472,2025-07,0.5991,0.3425,33.8613,11.0486,0.1721
Egapuram,2025-08-01,11.6097,77.9614,-1.472,101,84.25,46.0,2.0,1,-2.12,-1.742,-2.2075,-1.7779999999999994,0.6480000000000001,16.25,69.0,216.0,169.5,8,2025,-1.714,2025-08,0.5617,0.4402,32.5371,14.055,0.197
